"ANNUS";"Sub_Div";"RECT";"Area";"0";"1";"2";"3";"4";"5";"6";"7";"8"
2004,00;"26";"38G8";624,60;136,41;23,37;50,04;66,70;60,39;62,40;19,57;40,77;42,30
2004,00;"26";"38G9";918,20;153,63;37,57;58,99;66,12;58,04;54,68;26,09;29,82;24,21
2004,00;"26";"39G8";1026,00;18,17;42,85;91,74;114,02;112,47;108,49;40,40;66,94;64,93
2004,00;"26";"39G9";1026,00;138,24;53,29;182,32;204,62;200,90;218,84;131,33;77,77;73,92
2004,00;"26";"39H0";881,60;82,32;28,38;35,06;56,98;37,72;28,72;30,41;21,05;11,37
2004,00;"26";"40G8";1013,00;1,73;20,01;39,54;40,93;42,73;31,50;10,95;9,97;7,95
2004,00;"26";"40G9";1013,00;3,57;6,72;27,53;36,73;40,30;27,31;12,37;6,02;8,65
2004,00;"26";"40H0";1012,10;2,40;7,02;34,43;46,05;57,81;31,43;16,06;6,40;8,03
2004,00;"26";"41G8";1000,00;0,00;2,67;35,66;19,93;15,92;15,92;5,43;4,67;6,48
2004,00;"26";"41G9";1000,00;0,70;16,31;36,32;39,62;52,63;45,33;29,32;6,30;30,22
2004,00;"26";"41H0";953,30;0,10;1,50;9,13;12,25;17,27;7,63;4,41;1,40;1,40
2004,00;"27";"42G6";266,00;0,00;74,10;91,33;42,63;28,61;13,45;0,94;0,94;0,95
2004,00;"27";"42G7";986,90;0,00;42,96;100,64;26,78;13,48;9,09;0,64;1,37;0,00
2004,00;"27";"43G7";913,80;0,00;225,16;406,80;143,91;68,50;32,19;8,68;4,48;3,06
2004,00;"27";"44G7";960,50;0,00;134,35;472,21;100,38;34,37;6,59;0,00;0,00;0,00
2004,00;"27";"44G8";456,60;0,00;133,18;416,89;25,16;45,98;6,72;1,08;0,00;0,00
2004,00;"27";"45G7";908,70;0,00;139,10;652,79;436,45;121,72;34,41;14,42;4,46;0,00
2004,00;"27";"45G8";947,20;0,00;279,37;773,18;309,22;153,68;41,25;15,28;0,78;0,00
2004,00;"27";"46G8";884,80;0,00;102,00;466,46;92,67;33,58;17,41;3,10;0,00;0,00
2004,00;"28_2";"42G8";945,40;0,30;17,75;208,43;161,85;188,67;80,45;56,13;0,00;32,39
2004,00;"28_2";"42G9";986,90;3,42;31,23;151,18;107,84;141,39;50,57;35,05;13,01;16,63
2004,00;"28_2";"42H0";968,50;9,13;47,67;263,58;236,60;231,14;113,22;152,95;25,92;39,89
2004,00;"28_2";"43G8";296,20;0,00;8,58;42,14;53,65;80,57;23,41;9,75;8,19;0,97
2004,00;"28_2";"43G9";973,70;0,00;36,69;346,66;120,75;95,61;29,89;7,97;13,11;5,55
2004,00;"28_2";"43H0";973,70;1,30;26,96;198,56;218,68;216,38;45,90;13,08;15,83;4,51
2004,00;"28_2";"43H1";412,70;1,92;16,62;36,62;6,86;8,56;1,71;1,55;0,00;0,73
2004,00;"28_2";"44G9";876,60;0,41;16,93;128,57;55,56;67,13;23,65;16,84;2,90;13,39
2004,00;"28_2";"44H0";960,50;0,00;84,45;419,24;684,33;496,66;203,25;186,61;69,71;97,26
2004,00;"28_2";"44H1";824,60;0,00;43,01;117,64;29,08;35,41;10,57;4,14;0,75;4,68
2004,00;"28_2";"45G9";924,50;0,00;73,70;250,34;75,86;46,94;24,08;3,67;1,57;3,68
2004,00;"28_2";"45H0";947,20;0,00;39,02;390,87;116,36;65,10;29,54;26,38;13,51;6,16
2004,00;"28_2";"45H1";827,10;8,36;27,72;115,57;89,90;30,39;20,81;9,49;1,53;3,93
2004,00;"29";"46G9";933,80;0,00;376,46;884,98;132,89;55,16;25,13;16,90;0,00;0,00
2004,00;"29";"46H0";933,80;0,00;138,21;222,34;85,54;28,27;8,12;1,76;0,00;0,00
2004,00;"29";"46H1";921,50;0,86;83,23;242,63;174,88;102,22;26,70;4,77;3,07;2,82
2004,00;"29";"46H2";258,00;2,47;20,22;52,84;27,85;9,18;2,58;0,64;0,71;1,52
2004,00;"29";"47G9";876,20;0,35;13,74;34,68;1,26;1,36;0,35;0,00;0,00;0,00
2004,00;"29";"47H0";920,30;0,00;398,28;245,05;61,94;10,46;0,00;0,00;0,00;0,00
2004,00;"29";"47H1";920,30;1,55;152,12;576,70;124,11;61,28;18,83;7,30;0,00;0,00
2004,00;"29";"47H2";793,90;4,66;126,14;211,30;63,36;23,71;3,43;0,11;0,13;0,09
2004,00;"32";"47H3";536,20;0,95;25,51;42,49;12,27;4,51;0,56;0,00;0,00;0,00
2005,00;"21";"41G0";108,10;5,35;2,53;2,10;0,42;0,08;0,00;0,00;0,00;0,00
2005,00;"21";"41G1";946,80;102,55;48,63;40,30;8,15;1,44;0,00;0,00;0,00;0,00
2005,00;"21";"41G2";432,30;6,78;1,43;0,05;0,04;0,00;0,00;0,00;0,00;0,00
2005,00;"21";"42G1";884,20;21,78;11,04;1,45;0,32;0,00;0,00;0,00;0,00;0,00
2005,00;"21";"42G2";606,80;9,27;4,94;5,09;1,02;0,00;0,00;0,00;0,00;0,00
2005,00;"21";"43G1";699,00;312,82;26,38;0,54;0,18;0,00;0,00;0,00;0,00;0,00
2005,00;"21";"43G2";107,00;10,70;5,56;5,83;1,17;0,00;0,00;0,00;0,00;0,00
2005,00;"21";"44G0";239,90;13,75;1,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2005,00;"21";"44G1";580,50;204,34;7,89;0,32;0,06;0,00;0,00;0,00;0,00;0,00
2005,00;"22";"37G0";209,90;136,47;10,23;1,28;0,07;0,05;0,02;0,00;0,00;0,00
2005,00;"22";"37G1";723,30;269,57;72,96;13,99;3,93;0,81;1,33;0,00;0,00;0,00
2005,00;"22";"38G0";735,30;150,49;11,28;1,41;0,08;0,06;0,02;0,00;0,00;0,00
2005,00;"22";"38G1";173,20;86,35;0,29;0,26;0,00;0,13;0,00;0,00;0,00;0,00
2005,00;"22";"39F9";159,30;1,74;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2005,00;"22";"39G0";201,70;7,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2005,00;"22";"39G1";250,00;1,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2005,00;"22";"40F9";51,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2005,00;"22";"40G0";538,10;0,76;0,73;0,64;0,00;0,13;0,00;0,00;0,00;0,00
2005,00;"22";"40G1";174,50;1,13;0,00;1,89;0,00;0,38;0,00;0,00;0,00;0,00
2005,00;"22";"41G0";173,10;3,07;1,30;0,05;0,34;0,34;0,00;0,00;0,00;0,00
2005,00;"23";"39G2";130,90;27,82;19,46;23,24;15,59;6,80;3,42;3,64;0,82;0,88
2005,00;"23";"40G2";164,00;1,35;59,15;207,92;133,83;84,38;52,01;47,22;18,76;11,36
2005,00;"23";"41G2";72,30;253,64;15,44;12,82;3,93;1,76;1,14;0,54;0,15;0,04
2005,00;"24";"37G2";192,40;89,67;9,08;1,44;1,95;0,66;0,05;0,08;0,00;0,00
2005,00;"24";"37G3";167,70;222,85;1,20;0,79;0,48;0,05;0,06;0,02;0,00;0,00
2005,00;"24";"37G4";875,10;202,73;14,01;4,30;3,66;0,66;0,51;0,20;0,00;0,00
2005,00;"24";"38G2";832,90;287,69;178,24;52,94;37,56;16,89;5,41;2,54;0,00;0,13
2005,00;"24";"38G3";865,70;1098,04;122,49;103,97;71,62;27,04;15,06;11,25;1,21;0,84
2005,00;"24";"38G4";1034,80;136,13;10,08;3,20;2,83;0,55;0,43;0,16;0,15;0,00
2005,00;"24";"39G2";406,10;72,74;22,98;11,08;6,71;2,46;1,22;0,58;0,00;0,05
2005,00;"24";"39G3";765,00;200,62;127,46;120,67;77,29;32,39;17,10;14,42;3,16;2,79
2005,00;"24";"39G4";524,80;84,32;23,25;34,31;35,41;15,21;8,03;9,48;1,28;0,85
2005,00;"25";"37G5";642,20;39,74;36,46;38,07;142,37;71,74;58,02;24,45;4,55;2,60
2005,00;"25";"38G5";1035,70;29,30;49,65;53,79;193,65;110,10;83,45;43,70;12,04;11,32
2005,00;"25";"38G6";940,20;71,03;76,79;74,41;260,99;141,47;108,93;57,18;12,78;8,44
2005,00;"25";"38G7";471,70;183,11;26,06;29,28;83,55;45,27;38,02;26,32;7,51;4,89
2005,00;"25";"39G4";287,30;8,07;7,83;7,12;8,58;3,07;1,16;0,60;0,00;0,24
2005,00;"25";"39G5";979,00;3,64;21,70;28,31;51,31;25,96;14,09;8,19;0,00;0,72
2005,00;"25";"39G6";1026,00;38,33;35,82;40,59;125,94;72,28;57,24;40,15;12,74;7,91
2005,00;"25";"39G7";1026,00;145,87;71,54;64,18;207,14;106,24;83,83;49,54;14,00;13,65
2005,00;"25";"40G4";677,20;81,41;39,11;32,83;44,95;11,16;8,35;2,04;1,56;0,17
2005,00;"25";"40G5";1012,90;41,37;16,08;16,23;20,72;11,74;7,26;5,59;1,20;1,51
2005,00;"25";"40G6";1013,00;8,94;25,05;30,82;81,03;8,66;16,47;1,39;2,98;0,00
2005,00;"25";"40G7";1013,00;0,52;4,51;15,92;53,35;56,77;77,26;40,47;27,71;44,45
2005,00;"25";"41G6";764,40;17,88;49,95;159,43;375,39;91,21;142,73;68,90;26,00;7,70
2005,00;"25";"41G7";1000,00;2,37;3,29;32,35;72,01;23,25;34,76;21,15;6,52;3,68
2005,00;"26";"37G8";86,00;78,41;15,36;4,75;10,82;4,82;4,22;1,91;1,13;1,57
2005,00;"26";"37G9";151,60;127,40;21,41;10,63;25,98;15,76;14,80;6,95;3,75;6,31
2005,00;"26";"38G8";624,60;226,80;134,39;55,27;125,16;69,98;69,01;43,19;22,67;38,54
2005,00;"26";"38G9";918,20;11,00;52,53;53,60;99,70;113,20;113,90;74,30;58,27;40,10
2005,00;"26";"39G8";1026,00;0,00;42,65;66,95;145,16;127,85;142,20;100,51;48,47;82,21
2005,00;"26";"39G9";1026,00;1,82;12,90;27,83;50,50;60,10;60,73;43,43;36,70;41,60
2005,00;"26";"39H0";881,60;87,10;32,70;35,30;48,60;62,90;149,30;81,20;59,80;106,41
2005,00;"26";"40G8";1013,00;0,97;68,94;42,29;125,67;80,49;79,23;28,85;15,79;20,76
2005,00;"26";"40G9";1013,00;6,20;31,60;21,80;83,80;71,07;91,20;74,20;24,40;20,70
2005,00;"26";"40H0";1012,10;18,03;3,90;2,87;5,86;6,26;16,64;9,74;10,88;18,12
2005,00;"26";"41G8";1000,00;0,00;5,91;23,77;62,59;40,74;79,61;49,81;16,81;21,16
2005,00;"26";"41G9";1000,00;0,76;2,72;17,00;28,71;16,19;28,77;15,94;4,64;10,77
2005,00;"26";"41H0";953,30;5,54;5,44;71,08;125,92;71,38;119,79;56,57;5,02;82,38
2005,00;"27";"42G7";986,90;3,50;32,89;93,71;165,63;23,30;16,25;5,86;1,88;3,56
2005,00;"27";"43G7";913,80;2,85;56,53;236,65;278,64;43,68;25,84;19,55;0,00;2,89
2005,00;"27";"44G7";960,50;10,80;60,04;420,19;1175,34;370,77;80,79;81,43;20,04;8,38
2005,00;"27";"44G8";456,60;127,82;44,35;424,87;346,76;45,46;12,55;3,94;0,00;3,94
2005,00;"27";"45G7";908,70;2,08;1,39;23,16;34,94;14,29;3,79;0,00;0,00;0,00
2005,00;"27";"45G8";947,20;20,31;45,82;351,29;426,44;71,12;15,91;2,14;2,53;0,00
2005,00;"27";"46G8";884,80;0,00;22,01;64,91;136,02;25,18;9,23;0,00;3,08;0,00
2005,00;"28_2";"42G8";945,40;1,84;0,00;17,73;293,13;83,37;188,03;88,37;17,49;8,57
2005,00;"28_2";"42G9";986,90;0,00;0,00;0,79;12,40;8,80;8,13;4,39;3,18;3,44
2005,00;"28_2";"42H0";968,50;1,42;0,00;14,23;32,56;20,93;35,15;16,12;0,26;28,34
2005,00;"28_2";"43G8";296,20;0,00;0,00;26,05;113,41;221,41;366,59;294,38;194,74;198,80
2005,00;"28_2";"43G9";973,70;21,95;94,26;118,00;1244,58;525,75;500,46;436,53;102,54;157,24
2005,00;"28_2";"43H0";973,70;0,00;6,34;13,68;77,92;33,96;20,76;9,79;4,31;2,43
2005,00;"28_2";"43H1";412,70;121,35;0,00;6,58;36,74;54,77;94,78;29,92;23,65;14,94
2005,00;"28_2";"44G9";876,60;0,00;17,09;354,92;618,80;222,37;56,95;35,63;0,00;7,94
2005,00;"28_2";"44H0";960,50;14,92;0,31;4,06;10,64;14,06;15,78;5,36;3,84;2,36
2005,00;"28_2";"44H1";824,60;197,97;0,16;12,29;62,82;91,31;155,92;49,40;38,72;24,41
2005,00;"28_2";"45G9";924,50;106,32;24,67;169,46;267,41;119,60;39,42;26,32;14,98;1,91
2005,00;"28_2";"45H0";947,20;0,00;0,00;94,14;413,27;433,59;125,69;56,48;10,49;0,00
2005,00;"28_2";"45H1";827,10;0,00;0,00;35,66;145,14;180,22;60,71;17,40;4,28;0,00
2005,00;"29";"46G9";933,80;1239,39;26,68;118,72;167,91;52,26;7,04;2,65;3,50;0,00
2005,00;"29";"46H0";933,80;283,19;26,73;169,86;152,70;43,09;41,79;17,42;0,00;0,00
2005,00;"29";"46H1";921,50;2,23;2,23;32,80;116,40;176,28;34,97;15,97;20,31;0,00
2005,00;"29";"46H2";258,00;0,00;0,00;0,13;0,59;1,04;0,22;0,10;0,13;0,00
2005,00;"29";"47G9";876,20;812,07;28,50;990,60;1259,68;319,51;104,69;11,95;35,87;0,83
2005,00;"29";"47H0";920,30;159,54;4,65;740,84;466,93;126,08;47,81;23,45;12,19;5,62
2005,00;"29";"47H1";920,30;18,24;9,12;116,60;380,15;508,59;50,50;27,29;11,26;0,00
2005,00;"29";"47H2";793,90;72,03;13,39;339,92;695,78;495,76;38,36;18,38;11,49;15,15
2005,00;"29";"48G9";772,80;24,62;266,64;534,02;1057,67;277,62;193,57;110,92;43,13;8,29
2005,00;"32";"47H3";536,20;101,63;15,59;191,80;571,45;562,08;60,58;31,47;0,00;3,30
2006,00;"21";"41G0";108,10;32,18;0,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2006,00;"21";"41G1";946,80;391,26;89,19;5,69;2,35;1,43;0,14;0,78;0,00;0,00
2006,00;"21";"41G2";432,30;11,24;108,25;63,01;43,68;8,73;2,07;0,00;0,00;0,00
2006,00;"21";"42G1";884,20;9,97;23,13;2,44;0,73;0,05;0,00;0,11;0,00;0,00
2006,00;"21";"42G2";606,80;20,08;3,24;0,00;0,00;0,00;0,00;0,09;0,00;0,00
2006,00;"21";"43G1";699,00;365,18;17,97;0,00;0,00;0,00;0,00;0,15;0,00;0,00
2006,00;"21";"44G0";239,90;92,01;1,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2006,00;"21";"44G1";580,50;170,47;9,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2006,00;"22";"37G0";209,90;75,80;0,89;0,00;0,00;0,01;0,00;0,00;0,00;0,00
2006,00;"22";"37G1";723,30;579,24;69,45;1,38;0,99;1,04;0,00;0,00;0,00;0,00
2006,00;"22";"38G0";735,30;397,35;19,88;0,36;0,71;0,32;0,00;0,00;0,00;0,00
2006,00;"22";"38G1";173,20;24,12;1,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2006,00;"22";"39F9";159,30;3,39;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2006,00;"22";"39G0";201,70;51,78;3,82;0,00;0,00;0,04;0,00;0,00;0,00;0,00
2006,00;"22";"39G1";250,00;4,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2006,00;"22";"40F9";51,30;11,53;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2006,00;"22";"40G0";538,10;261,84;0,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2006,00;"22";"40G1";174,50;86,08;0,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2006,00;"22";"41G0";173,10;16,30;0,31;0,00;0,00;0,01;0,00;0,00;0,00;0,00
2006,00;"23";"39G2";130,90;115,54;15,02;3,95;3,82;4,48;1,39;1,01;0,64;0,05
2006,00;"23";"40G2";164,00;0,00;6,43;45,83;151,98;158,87;117,73;79,29;59,97;25,85
2006,00;"23";"41G2";72,30;269,95;60,49;0,66;0,00;0,00;0,00;0,00;0,00;0,00
2006,00;"24";"37G2";192,40;54,06;3,98;0,50;0,60;0,69;0,09;0,06;0,01;0,00
2006,00;"24";"37G3";167,70;8,92;0,37;0,34;0,46;0,48;0,24;0,16;0,11;0,04
2006,00;"24";"37G4";875,10;20,72;6,38;1,52;1,72;2,02;0,62;0,48;0,25;0,06
2006,00;"24";"38G2";832,90;422,51;71,27;7,24;12,71;12,44;2,14;1,21;0,55;0,08
2006,00;"24";"38G3";865,70;512,15;158,32;46,68;52,82;50,93;19,17;14,37;6,53;1,64
2006,00;"24";"38G4";1034,80;139,21;71,50;13,93;15,02;18,28;4,45;3,85;1,56;0,23
2006,00;"24";"39G2";406,10;160,69;20,89;5,49;5,31;6,23;1,93;1,40;0,89;0,07
2006,00;"24";"39G3";765,00;407,54;143,81;41,95;42,85;46,33;16,23;12,93;7,13;0,78
2006,00;"24";"39G4";524,80;101,09;78,19;35,38;42,94;42,86;17,51;16,09;7,92;1,70
2006,00;"25";"37G5";642,20;0,86;11,31;12,02;18,90;42,22;13,88;8,55;10,27;3,00
2006,00;"25";"38G5";1035,70;6,97;92,08;97,87;153,82;343,69;112,98;69,60;83,61;24,39
2006,00;"25";"38G6";940,20;1,42;23,32;49,23;53,56;116,02;53,53;38,28;57,59;17,05
2006,00;"25";"38G7";471,70;0,00;49,22;40,13;77,35;160,25;41,38;24,84;25,04;7,80
2006,00;"25";"39G4";287,30;4,91;12,39;6,77;12,00;17,19;6,20;0,30;3,53;0,31
2006,00;"25";"39G5";979,00;18,35;69,13;88,52;112,70;166,20;68,67;35,73;26,42;18,07
2006,00;"25";"39G6";1026,00;0,00;26,69;53,18;59,24;135,17;67,38;47,42;69,42;23,50
2006,00;"25";"39G7";1026,00;0,00;196,29;160,03;308,49;639,12;165,02;99,06;99,87;31,11
2006,00;"25";"40G4";677,20;243,12;54,55;26,39;37,32;53,45;33,76;20,16;15,59;2,59
2006,00;"25";"40G5";1012,90;94,52;70,65;54,77;164,52;339,29;15,94;96,26;34,04;32,86
2006,00;"25";"40G6";1013,00;11,39;27,82;11,75;113,92;190,44;50,25;46,33;41,61;16,32
2006,00;"25";"40G7";1013,00;0,00;17,64;44,41;151,13;267,75;143,21;26,17;125,00;52,24
2006,00;"25";"41G6";764,40;14,22;38,40;37,99;217,23;317,23;34,87;57,79;17,64;12,97
2006,00;"25";"41G7";1000,00;0,00;44,50;1,90;158,92;226,10;161,69;33,85;58,79;29,35
2006,00;"26";"37G8";86,00;114,02;32,47;14,06;55,14;110,67;21,43;16,71;5,69;9,81
2006,00;"26";"37G9";151,60;132,29;32,63;16,70;65,69;132,52;31,91;25,16;8,63;12,47
2006,00;"26";"38G8";624,60;8,22;161,23;88,66;319,99;649,78;154,38;149,99;60,00;63,76
2006,00;"26";"38G9";918,20;48,31;73,33;51,57;142,24;239,72;131,60;92,40;73,90;105,43
2006,00;"26";"39G8";1026,00;11,93;132,40;58,14;308,18;633,97;122,87;95,58;22,67;29,25
2006,00;"26";"39G9";1026,00;0,00;24,35;47,24;190,58;231,27;102,65;96,74;54,68;61,39
2006,00;"26";"39H0";881,60;15,52;21,50;17,82;43,57;43,42;24,82;22,26;8,25;14,24
2006,00;"26";"40G8";1013,00;2,02;244,20;104,95;407,65;786,37;147,86;112,63;32,11;31,22
2006,00;"26";"40G9";1013,00;2,44;5,34;36,50;123,59;160,88;77,19;32,41;7,18;14,77
2006,00;"26";"41G8";1000,00;0,00;4,52;15,57;51,72;131,45;34,04;41,26;23,82;2,53
2006,00;"26";"41G9";1000,00;0,00;1,25;4,00;7,60;12,28;3,01;1,44;0,91;0,65
2006,00;"26";"41H0";953,30;0,00;20,55;18,37;41,66;60,89;22,40;12,01;5,09;6,34
2006,00;"27";"42G6";266,00;2,10;3,38;40,42;80,73;203,54;71,49;27,78;21,00;9,61
2006,00;"27";"42G7";986,90;0,00;20,47;10,18;50,70;107,19;21,15;36,12;18,53;16,57
2006,00;"27";"43G7";913,80;0,69;55,55;29,22;106,46;99,05;48,60;16,13;3,52;0,00
2006,00;"27";"44G7";960,50;0,00;54,34;47,25;223,24;268,81;159,23;14,55;4,65;3,99
2006,00;"27";"44G8";456,60;3,29;10,12;3,79;3,99;5,23;0,29;0,63;0,00;0,00
2006,00;"27";"45G7";908,70;0,00;172,55;242,55;193,24;377,78;67,32;9,99;3,99;5,99
2006,00;"27";"45G8";947,20;4,73;353,00;221,88;338,81;573,08;51,47;52,92;0,00;7,16
2006,00;"27";"46G8";884,80;10,33;671,83;222,95;385,43;383,95;181,31;15,53;6,76;4,63
2006,00;"28_2";"42G8";945,40;0,00;6,55;56,11;288,05;543,22;215,23;96,00;73,01;41,27
2006,00;"28_2";"42G9";986,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2006,00;"28_2";"42H0";968,50;0,00;28,85;12,19;11,11;15,73;1,38;3,21;0,47;0,09
2006,00;"28_2";"43G8";296,20;5,09;40,95;57,55;508,20;821,32;106,36;64,17;60,06;42,52
2006,00;"28_2";"43G9";973,70;0,86;43,92;28,07;42,54;158,05;45,27;9,60;2,77;0,86
2006,00;"28_2";"43H0";973,70;0,00;52,55;25,95;28,52;39,86;6,11;8,00;2,11;0,77
2006,00;"28_2";"43H1";412,70;0,00;17,25;7,16;6,83;11,53;1,13;1,71;0,30;0,00
2006,00;"28_2";"44G9";876,60;7,51;29,66;127,53;151,51;318,94;77,02;65,53;10,47;2,78
2006,00;"28_2";"44H0";960,50;0,00;24,57;45,60;73,58;98,87;35,35;18,35;3,35;9,44
2006,00;"28_2";"44H1";824,60;0,00;131,98;141,71;229,19;294,05;115,23;67,51;13,23;6,52
2006,00;"28_2";"45G9";924,50;3,33;30,61;11,33;21,32;37,28;1,05;1,48;0,35;0,00
2006,00;"28_2";"45H0";947,20;2,81;17,16;83,05;91,33;243,29;133,82;69,97;10,30;13,84
2006,00;"28_2";"45H1";827,10;2,96;73,20;202,82;103,05;261,23;91,98;39,76;6,18;7,75
2006,00;"29";"46G9";933,80;90,99;7,68;1,28;3,84;1,28;0,00;0,00;0,00;0,00
2006,00;"29";"46H0";933,80;248,86;35,92;37,13;20,48;17,66;4,21;0,00;0,00;0,00
2006,00;"29";"46H1";921,50;0,00;187,83;325,08;342,28;673,50;267,25;84,10;31,37;34,74
2006,00;"29";"46H2";258,00;3,46;0,20;0,24;0,20;0,48;0,12;0,01;0,00;0,01
2006,00;"29";"47G9";876,20;150,07;259,57;215,75;575,06;731,09;357,92;82,64;39,20;34,78
2006,00;"29";"47H0";920,30;191,72;76,20;77,93;87,63;66,82;10,30;0,00;0,00;0,67
2006,00;"29";"47H1";920,30;27,31;581,81;977,07;1104,71;2173,60;832,01;234,54;94,62;66,47
2006,00;"29";"47H2";793,90;60,18;704,45;1167,10;1308,97;2576,51;982,51;276,85;111,75;78,43
2006,00;"29";"48G9";772,80;64,03;718,26;813,35;720,90;312,63;274,34;43,19;23,02;38,94
2006,00;"32";"47H3";536,20;79,96;76,32;103,67;198,19;127,68;51,91;4,59;1,10;2,20
2006,00;"32";"47H4";90,90;7,70;25,26;37,36;77,01;54,73;24,78;2,27;0,54;1,09
2006,00;"32";"48H3";615,70;24,90;100,85;61,86;85,12;33,33;7,75;0,34;0,18;0,00
2006,00;"32";"48H4";835,10;98,21;266,94;362,29;733,72;516,36;232,79;21,87;5,37;10,23
2006,00;"32";"48H5";767,20;95,23;514,02;354,65;483,92;231,06;65,38;12,03;1,80;0,00
2006,00;"32";"48H6";776,10;38,21;202,95;86,34;110,03;46,75;10,49;1,43;0,27;0,00
2006,00;"32";"49H5";306,90;99,40;372,37;317,19;429,84;205,17;61,01;13,02;1,65;0,00
2006,00;"32";"49H6";586,50;72,38;242,55;76,90;81,89;23,78;2,02;0,60;0,00;0,00
2007,00;"21";"41G0";108,10;2,08;0,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"21";"41G1";946,80;1,74;1,74;0,03;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"21";"41G2";432,30;60,48;40,09;1,31;0,11;0,14;0,00;0,00;0,00;0,00
2007,00;"21";"42G1";884,20;27,48;19,57;0,37;0,01;0,02;0,00;0,00;0,00;0,00
2007,00;"21";"42G2";606,80;26,43;7,02;0,13;0,00;0,01;0,00;0,00;0,00;0,00
2007,00;"21";"43G1";699,00;122,94;152,98;22,69;3,69;1,56;0,00;0,00;0,00;0,00
2007,00;"21";"43G2";107,00;2,86;0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"21";"44G0";239,90;13,40;2,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"21";"44G1";580,50;53,77;9,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"22";"37G0";209,90;24,75;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"22";"37G1";723,30;446,93;1,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"22";"38G0";735,30;182,54;0,88;0,00;0,00;0,21;0,00;0,00;0,00;0,00
2007,00;"22";"38G1";173,20;69,86;0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"22";"39F9";159,30;1,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"22";"39G0";201,70;13,17;0,74;0,19;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"22";"39G1";250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"22";"40F9";51,30;1,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"22";"40G0";538,10;29,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"22";"40G1";174,50;11,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"22";"41G0";173,10;5,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2007,00;"23";"39G2";130,90;203,20;16,11;1,69;1,34;1,43;0,50;0,03;0,00;0,03
2007,00;"23";"40G2";164,00;15,59;100,98;113,37;42,29;38,28;26,16;5,38;3,20;6,04
2007,00;"23";"41G2";72,30;26,95;1,00;0,06;0,02;0,03;0,01;0,00;0,00;0,00
2007,00;"24";"37G2";192,40;64,70;14,45;0,90;1,01;0,63;0,55;0,03;0,01;0,01
2007,00;"24";"37G3";167,70;133,65;1,00;1,11;2,15;1,89;1,20;0,66;0,16;0,12
2007,00;"24";"37G4";875,10;127,43;25,04;21,14;12,50;14,04;10,30;3,15;5,26;1,50
2007,00;"24";"38G2";832,90;412,28;71,23;12,77;8,49;8,22;5,98;1,21;1,16;0,24
2007,00;"24";"38G3";865,70;276,67;69,52;21,23;14,72;13,64;9,94;2,49;2,11;0,49
2007,00;"24";"38G4";1034,80;153,71;37,87;34,06;21,05;21,30;15,60;4,82;7,75;2,05
2007,00;"24";"39G2";406,10;360,88;28,60;3,00;2,39;2,54;0,89;0,05;0,00;0,05
2007,00;"24";"39G3";765,00;135,67;98,62;48,16;31,33;27,44;16,55;5,58;5,11;1,11
2007,00;"24";"39G4";524,80;34,45;49,59;40,47;26,42;22,15;11,81;5,10;4,02;0,84
2007,00;"25";"37G5";642,20;3,04;55,37;56,65;28,25;63,56;103,60;19,04;18,20;11,24
2007,00;"25";"38G5";1035,70;63,31;51,46;58,26;32,52;67,78;108,03;22,75;21,02;13,83
2007,00;"25";"38G6";940,20;19,71;72,62;74,58;38,85;92,15;142,50;31,59;26,03;15,92
